A;B;C;D;E;F;G;H;I;J;K;L;M;N;O;P;Q;R;S;T;U;V;W;X;Y;Z;AA;AB;AC;AD;AE;AF;AG;AH;AI;AJ;AK;AL;AM;AN;Target
-0.8545756376;0.8650267789;0.2713153792;-0.0046174257;1.3483114408;1.1048367687;-4.0147174811;1.6905311914;0.6403515674;-0.3968962275;-0.0988596269;-2.0537672277;6.7939122154;-0.9506168823;1.6576435337;-0.673983015;-0.8248498629;-0.8849137963;3.5013057288;0.2229619139;-1.6369373416;0.0797073784;-0.8824024147;-0.4215863849;0.1236012283;-0.1018405502;0.5018305007;-1.0320399851;-0.0538425917;-1.1428052873;-0.6897977205;0.4300089977;1.9977009223;1.9650347516;0.2546512606;-0.5699955394;-2.0582238753;-2.0397284829;-0.9266158908;3.1433043714;1
-0.6309060175;1.5350134714;1.439877805;-0.1652716784;1.077455576;-0.3733667872;-0.4132638088;-0.5039261703;1.8073666235;-0.5563526572;0.0298730289;0.1617633049;-0.4411710387;-0.7309033067;-0.9998261;0.2574901681;-0.5327085386;-0.8860014755;3.8279677544;1.1751555878;-0.3470104328;0.741492932;1.8611063856;6.4322918767;0.350274278;-0.441787086;0.7634346659;-0.7078069773;-0.1288124554;2.1736749562;1.1540593506;1.6717568026;-1.1213934432;1.6402599806;0.9791004489;-0.1129864014;2.5700868764;1.0951893771;-2.4603937783;2.610952185;0
-0.0067052432;-0.5054439601;-0.8534525945;-1.4204055194;6.2562456562;0.2472657461;-1.2152817358;-1.4407677147;-1.2854159786;0.0157407822;0.8494807488;-0.7978855007;3.6572496322;1.0444743219;1.9192149808;-1.266489751;-0.8109814674;-1.4347783483;1.1029506492;1.1571726874;-0.4817660722;0.0681725272;0.3783162775;4.0682714158;0.9011138502;0.1823609798;-0.800707444;0.1714281785;-0.8447778606;-3.2511289196;-0.1129637428;0.460453715;-0.8670074654;-0.0075749412;-0.412017626;1.1782645758;-2.8180026204;1.6670315096;0.8621407189;-1.7308510816;1
0.0633913544;-0.8456190364;0.6436547709;1.7447265101;0.3063118434;-1.3996398577;1.288934493;0.3343177459;-1.1417381645;0.7215478688;0.7858207132;-1.3632272656;-5.1979220695;0.221543626;-2.9174657284;0.1664299524;0.368895401;-0.0745222235;-0.9827899358;0.2717185706;-0.2629926622;1.3868978036;0.5451811017;-1.8287206446;-0.0892413079;-1.6249155903;0.3825739398;0.4363079127;-0.0972649844;-2.1554374022;0.6554210437;0.1697944462;-0.9681191074;0.6426522905;-2.4502818887;-0.4257731465;-0.0673411993;-0.0514408157;-0.1296104629;1.4390107944;0
-0.5585280665;-0.4895255352;-0.0553611109;0.370849783;1.5036426704;-1.6649688344;-1.5513283305;-2.3874038384;-0.2746669946;-0.6141399869;0.2240198953;-1.3446724477;2.7653531279;0.4552319848;1.7875802615;1.5741317987;0.7909766683;-1.7067380699;2.0236462235;-0.9341433604;0.9162925874;1.1787374035;-0.275503278;2.5111156113;1.1442317327;0.6889320695;-0.0433169791;1.750538589;1.0586915096;-1.4758589497;-0.9486235667;-1.0791341029;0.5005309241;-0.9145567417;-1.8439902798;0.4216902978;0.4492037146;-1.9147643902;-1.0896812643;1.7377857737;1
0.2224136136;0.6981404879;0.3439232829;-0.4413872936;0.3067236862;-0.6035551947;-0.3105842513;-2.5172636666;0.7897474585;0.7764249605;0.7448179933;-1.2898096662;-4.2298969559;0.9229324903;-1.599746252;-0.822722231;0.6651676986;-0.5511105798;0.8730350318;-1.8742709464;1.3022872493;-0.6765978712;2.5634089918;5.6606248615;0.8951015359;-1.7630887175;1.3527164732;2.2421180281;-2.669685133;0.8522971393;-0.4056633918;-0.3431756818;-0.3598267828;1.9676283104;-0.0491754458;0.5430547118;0.2111242163;-1.5112823226;-4.912954978;1.3508637632;1
1.3770101838;1.9326484531;-0.9480707928;0.5120914926;6.1015046732;-1.3852013319;-0.0977761803;1.6469395682;-0.0910063625;1.0660164621;0.3170916589;0.9041239208;-5.1561642402;0.1357244433;-1.2026451787;-0.0727014118;0.0170984062;-0.8194317423;0.0951849884;0.594153959;1.1855460243;1.3391908453;3.5411721304;2.3347591561;-2.0474613819;-1.8086560923;-0.5135479402;-1.287219579;0.2673292295;-3.3368377241;1.4789299914;2.1838798736;0.3771934329;0.3304216837;-4.4789769727;0.6389379107;-0.0064868406;-0.3286536341;-2.1528500472;-0.5454970709;0
0.7828022387;-0.2728271588;-0.0313457489;-1.678407067;-0.324108566;-0.1643819258;1.4259142871;0.2390202056;0.5279316194;1.0858739176;-0.3972012972;1.2174103983;-7.2012463315;-2.4487832394;-2.0803235035;0.025649953;2.2098891347;-0.5396953386;-1.489164693;-1.2832203551;0.5132312642;0.9889555387;1.0378440535;-1.7089730879;-1.8499286267;-1.8742878959;1.3939817285;0.2404054402;-3.0829166372;-1.1300308101;-1.8138011628;-0.7137795598;2.0748332378;2.6102068721;1.5591687072;-1.9063117493;2.8040400306;-0.405748606;0.3965435844;0.4994426969;0
-1.2973219144;-0.0285370069;-0.7766497209;-0.2703492126;-5.6840750715;-0.1661799119;-0.4546410275;0.2849525654;-0.2648416715;-1.3564460687;0.0027437371;-0.6993016132;-0.468042805;-1.012796312;-2.276504194;0.9902114043;0.4400095483;0.7936066838;-3.4727060973;1.9662415484;-0.8295583892;-0.2356051448;-1.5231178053;-5.3819396422;-0.3174679269;0.282108989;0.2956731083;-1.676436962;-0.1111841096;-0.9116996758;1.2338498356;0.9713347846;2.4922039775;-0.1619547401;1.4378576141;-2.7028606692;-0.5661658295;0.4329502374;1.6132262877;-0.1828579246;0
1.7798408009;-0.4092705046;1.9489406131;0.4416529518;11.3869632797;0.7124253007;1.1999879505;4.7253189409;-1.0106952886;1.1192168563;-0.4363388279;1.4062375591;-0.1848092022;2.4018162096;3.4049527906;0.3769212073;-0.2929282228;-2.0736997081;0.1805208305;0.0224564477;-0.7479098493;-1.3417691236;0.3756411583;7.0343808361;-0.738799922;-0.1131892052;1.3534046819;0.2235861336;-3.213680921;-3.0493568711;-0.0228143427;-0.1315790823;-4.2900875587;-1.3882608104;5.7057901031;-0.823926298;6.5693094963;0.5814789362;0.1315166856;-0.4424722866;1
1.0691729801;-0.5991247116;0.0080372571;-1.4603112204;-5.1446455836;-0.7987498988;-0.5835463557;2.8902898939;-1.8848822384;-0.8130902534;2.3240976806;0.2803274851;-2.6162238202;-0.0462062677;-0.931386949;0.9232097683;0.1066397406;0.1758819094;-4.3680619976;0.4887889492;-0.2802527373;-0.8330657972;1.8337092677;-9.0695970272;0.652156771;-0.8630532188;1.3069806867;-1.4503861812;2.498437168;3.5145969631;0.9625736722;-0.0147026143;0.5978736229;0.8769862927;1.0839848508;0.3379501929;-1.43251079;0.8536999984;4.2640491241;1.6158589672;1
-1.0784591281;-0.4931936792;-0.3971063643;0.5465943655;5.0956669518;0.7967015321;-0.6070007141;3.1912946947;0.3137364878;0.8758957638;0.3751681571;0.980911475;-2.2182193216;-1.1962482455;2.4671460657;-0.0766704737;1.422095494;-0.2924491992;0.71341164;0.1045650318;-0.7064071916;0.6158194265;0.9720429279;-0.4011978856;-0.5712554883;1.9339681886;0.4974033853;-1.6687435703;-2.4821120714;2.1339500017;0.5472088058;-1.425601661;-0.7336517584;0.7773440642;1.0822327543;-0.4132432795;1.9817697334;0.0125986183;0.1320066772;0.7392211152;1
-0.9700194915;-1.6502166808;0.6342335076;0.3780417253;-0.7752610648;-0.945706689;-2.2002380343;-2.205849885;-0.071341269;-0.0962411092;0.5606476149;1.1165562598;9.0219817958;-2.0666054829;0.7915194818;-1.1351413456;-1.9067039444;0.736752939;3.6326461567;1.8304598304;0.5289197137;-0.6529490717;-4.5840373534;8.3568539342;0.4819498599;0.5094025435;-1.0423838874;0.0095025131;1.8495379711;0.0851034894;0.2993572641;1.9672666865;-0.9753480308;0.0726762397;-0.398927199;-0.8750261872;4.256496965;-0.3591342751;-3.4345466177;0.1577537397;0
0.43071712;-0.6641986622;0.3651042694;-0.6618084816;-6.157809055;0.697436947;2.3263760121;-2.7861242757;0.0762749688;0.4292679763;-1.606242622;0.0083675994;0.8282579499;0.5815564712;-0.6183705261;-0.0689413412;-0.378194973;-0.7391983741;2.0812418948;-0.7456005011;1.6754362519;-0.6055718467;0.9448347606;-0.1865869581;-0.0631351423;1.0709679965;-2.1434352838;-0.8521693465;3.4069524871;0.8148624157;1.1005140726;0.6036650107;0.2362405873;-0.5884664535;-0.048448237;-0.5475894836;-0.6702488774;0.0867230567;-0.8792456836;2.2060984026;1
-0.006754401;1.1615601899;-0.6115357604;0.3412315289;-3.749455565;-0.1313707593;3.1161489513;2.3440876366;0.3934590647;-0.1540745883;-0.9864721092;-0.6801551999;-3.7895044821;1.1159421717;-2.2897080771;0.8091254999;-0.9089685262;-0.8904212223;-3.4602389327;0.3666303624;-0.8908583568;0.0280238083;-1.5015384398;-3.0863867922;1.6543136166;0.5861377785;-0.1474720275;0.8661947988;-1.6190493569;0.0438348168;-0.0655713574;-0.0494433341;0.5063008321;-0.3522748852;0.4863815686;-0.3438058662;0.0893709566;-0.3744606336;-2.0630490541;-4.3021092842;0
0.4424282557;-0.6725402285;-0.1237590736;1.9631467398;5.703682312;0.30277317;-1.3496121138;0.6478601529;-1.4333446666;0.0457799064;-0.6836605467;-0.3569592736;-1.997834743;-0.5394129008;-1.1266128;-0.0927591042;-0.5403562001;-0.9261081478;0.2652143617;-0.2743849286;-0.4571832652;-1.3983424783;1.7745267464;0.9759447126;-2.483983696;1.7986372356;1.5455562404;2.063655423;-3.6501152791;-1.3133513063;-0.6878326535;0.7215182278;-0.8406426729;0.0811833859;1.3954697817;-0.0183804926;-2.8515709095;0.8238475192;2.3679894034;0.3587874009;1
1.4276641211;0.1512659208;0.4436868624;1.6899530021;-3.315143243;-0.0426526655;-1.0280969964;-0.0110534509;-0.6467216541;-0.8025823357;-0.2025551029;1.0648462041;-5.2692811082;0.5967395943;-1.8363595779;0.7127308042;0.8486281559;-0.3810743733;-0.6624084039;-0.2790212741;0.8055165075;0.3376973239;-2.290364812;-4.287282619;-0.8750704276;-1.5286389921;-1.5712809618;-2.4550286752;-2.4980008912;2.3542736486;0.0606859592;0.5243524905;3.4771402837;-1.2285545899;-1.1346395366;1.9191920771;4.7527261172;0.2357717459;0.2131544299;1.5135176646;0
0.6389651952;0.74726702;-0.4836565829;1.2980784034;-2.1643953514;0.7376565379;1.7348864466;-0.3208404246;0.0962421294;-2.3618480061;-0.4233611755;-1.861468038;-2.9947735499;-0.6727650641;0.747434159;-0.4485191233;2.1037386576;0.3796545572;1.2709678253;-0.6422693967;-1.7932886228;-0.4264191495;2.0574681779;-0.4246865095;0.2567821791;1.8931563489;-2.1184036632;-0.7551752092;1.4175238042;3.5553896051;-0.2582814209;-1.4662579174;-1.0557261932;1.9187826102;0.867340814;-1.3068888227;2.3349869544;1.9230159702;-0.1481393315;2.9586363881;0
0.0416453065;1.0093012367;0.5910874682;-0.6790804414;8.3356725096;0.3352237936;0.538805415;4.7207084422;1.7037051902;1.6412343076;1.475898358;0.6330941103;-5.1830709819;1.0616126429;-2.6123739147;1.9589522115;-0.2978276864;-0.3213768031;1.7845904577;-0.653570853;0.0321948955;0.1601168958;1.4253017363;0.7641454848;-0.1024771984;0.0227709435;1.2894416395;-0.0291669707;-1.5951214347;-2.7229040303;-0.5266358057;0.4911951596;-0.6970144407;0.3454112919;-3.5175195302;-0.4922365793;0.5621088276;-0.2528403106;0.4036522086;-0.9422576167;0
-0.7053175741;0.2014982095;-0.5285556684;-1.5277925704;-1.3543397985;-0.0887705922;1.9918665878;1.924719942;-0.4811457823;0.7097021466;0.2551502683;1.4753347224;1.5618845375;0.008455949;-1.034004867;1.5013608273;0.0426171494;0.5820314779;3.3106320951;1.7231661408;0.7166736605;0.428801309;-1.7959180709;-0.4855749331;0.4592900202;0.1102320411;-0.2799349083;0.6713086868;2.3825650116;-1.8082561302;0.5922172472;0.7891537571;-1.6116063198;1.965896082;-0.8078491846;-1.1931814899;2.038121291;-0.6916406535;-1.3302769741;3.4022538283;1
-0.0923706197;-1.8262319169;-0.2686548812;-0.2002807319;-0.3974203049;1.1992222422;-1.7390654193;-2.0310461845;1.4463173574;0.8343860621;0.2766365161;-1.5078900622;2.2179299648;-0.5766004344;1.8349813826;0.2755479469;-0.762181577;-1.5996294452;-2.9121495525;0.6370029288;0.9096743654;-2.1221396791;2.6083873859;2.5423031037;-1.1425237835;-0.0405696397;0.0376016647;2.2697767381;1.3387961192;-0.2133078851;0.494651571;0.0162307947;0.9607391405;-0.9279598656;2.3296838708;1.6078995402;-0.8225282138;-0.7651218008;0.5843653327;-1.3023587871;1
-0.8071665637;0.6931250316;-2.3018301789;-0.4268960215;-1.448352744;-0.661949989;2.1236594609;2.0837899114;-0.7523429448;0.7362750345;1.672738503;0.1318783875;-1.774507546;0.6927030032;0.4703818053;-1.3893801653;-0.2410799629;-1.2778978859;4.0340193109;0.5961763128;1.2685877036;0.9186812271;3.3914607195;-0.1380413163;0.0927826244;0.0203075277;-1.226287202;-1.1378189196;2.0278352787;2.5433101115;0.618880346;0.3716606188;1.2857045173;0.4214669241;-1.284725855;-0.3979967826;-0.3818016901;0.4725298976;-3.1685389648;1.1266286107;0
1.3188179463;1.4091789737;0.5921067028;1.3503334576;0.2950909767;-0.7529231075;-1.7115406248;1.4924125229;1.1242034262;1.6546419424;0.5348936393;-0.4402923195;-3.3488534976;0.6115764461;-1.3803427842;0.2802840018;0.0136379627;-0.8857399787;0.7854871728;0.6378556035;1.5424406843;-0.016453083;-1.4925081437;-4.6404755838;-1.990359968;-1.0411903948;0.970374187;0.4612283333;-1.3225860819;0.8795090092;0.6912978427;-0.3360070232;3.2043969563;0.4193650263;-3.4599239041;-1.1580274675;1.8418264637;-1.0532913;1.1409697933;0.9318598819;0
1.9097081363;-1.1549156952;0.7693831625;-0.9299731337;-6.7564776623;-0.1070479604;2.0357868007;-0.7445274202;0.4425883386;-1.1857675063;1.2643502832;-0.3262073111;7.3521393376;-0.5025321337;0.5259130715;0.6317306833;-2.1057455246;0.1884085206;3.7670506258;0.5001443516;0.0030457878;-0.2036395609;0.7008171645;0.6240693209;-0.6685910648;1.1139304947;-0.3838385874;1.6204461574;7.2607424002;0.2000608473;0.872130931;-0.1128414954;-2.2028876111;-1.594658539;1.6539394695;-0.5102715861;-1.1755153266;-0.5572215393;-0.4893682601;4.740793384;1
0.0743032764;0.2609560793;0.1548574335;1.0689679074;3.3215309779;-0.2926460407;1.8321028489;2.3101437294;-0.2190747256;2.3233136451;-1.7405262699;1.6412055977;-7.4723597842;-1.6482741808;-1.6870898616;0.3184113057;0.8622758098;-1.2586596397;-0.3388679394;0.4040033789;0.4415718657;0.3529767517;0.7411131254;-2.9990315418;-1.0831828362;0.8670617821;-0.5413001005;-1.9135223991;-1.8125281687;-2.0704864844;-0.4842379973;-0.7365859273;0.3081809666;-0.6569498651;-3.8095184062;1.5150304135;0.4626881022;0.0987527435;-1.0253687383;-0.2377592465;0
-0.8607055243;0.7517724685;0.7917464331;-0.7200311527;4.9497923455;1.0144459027;-0.3357065465;-0.9068900976;-0.6503474172;-1.2258727297;-2.4178543949;1.4010133012;-0.868249684;-0.1953855284;1.4191487024;0.0597210958;0.0013365782;-0.5974507971;1.2332175319;0.525488861;-0.7589470009;-1.1482491703;2.2657919883;7.9399751697;-0.0735084085;-0.5832718368;0.4230008668;-0.182435519;-1.1290211196;1.5628573008;-1.0112482981;-1.1626010868;-2.1998310338;-0.8602256232;0.488838743;0.6183601533;1.9903083653;1.0623426439;-2.6482281216;-0.8619372253;1
-1.3036586008;-1.7141915986;0.1780574284;-0.4553552511;-0.0099426867;-0.7631180715;-2.7303045888;-1.1200363113;-1.364313942;0.6822100502;-0.8961315867;0.8222167874;3.5407628151;0.3709788545;2.4168309687;-1.6275715238;1.3170511007;-0.8972321239;1.7106115219;1.2175416637;-1.4052632541;-0.4293136836;4.8787934173;2.2773340993;0.4038444799;-0.3666450576;-0.519639371;-0.9174773254;3.8489951361;3.4493855695;-0.2039117086;-0.7125744415;-0.0931646789;0.368550081;0.0053883307;0.8158015576;-2.9117143551;-0.1761404305;0.2868144766;2.5434743193;1
0.3576884076;-0.9490711481;0.8057860265;-0.4757564927;1.2610842156;-1.1224411635;1.3243874927;-1.1679362123;0.1947782843;-0.4716362018;0.0045414088;1.3162895112;1.3117449851;2.0218253209;0.2382665978;-0.4857665098;-0.1801876903;-0.7051358166;1.4750094724;0.1204522844;-1.6984552861;0.2207965737;-3.3957666286;2.01167905;-0.7118279237;0.4787527024;0.8379790258;-0.354385091;-0.7774071172;0.3972396821;-0.8186739486;0.384509888;-2.4587263482;1.0110612712;0.7703225209;0.6841902238;3.044005048;-0.1058906201;1.7702935417;-0.2081600779;0
-0.1712151997;-0.1748209322;0.6704452359;-0.9409334563;-6.9604058541;1.1757717875;1.0382917561;1.5362741931;-0.9947099979;-0.3899776162;1.4001629503;-0.6320215059;2.7846639513;0.8509282303;1.97774431;2.0038926475;0.4706263575;0.4136498442;-0.9950251544;0.879366972;0.7004893825;0.4566815141;-0.7978815861;-8.24456475;-0.507246882;0.4685926613;-1.2424617258;-0.6702298186;2.7996323457;0.7796697254;0.4996262243;0.0468253868;2.2017527557;-1.9852621327;1.4900970186;0.1491059674;-1.5521038958;1.2970989774;0.9633796023;1.5355582954;1
-0.2544943309;-0.1889716374;-0.1371129016;-1.0557390259;7.3582806396;0.3973557691;-1.3834597878;3.2328001268;0.0680753327;0.3691074426;0.8552030337;1.3358378636;-2.5085975566;-1.7793404151;1.1009322362;-0.1093646815;-0.9023977523;-0.9938459198;3.1611492311;-1.4230343537;0.2177991941;-0.1187069507;0.3071999931;-2.5299517832;0.7249106119;-0.403736827;1.3421253211;0.3458925392;-4.2851686014;-4.2534022224;-0.3667212052;0.8805171214;0.7123275591;1.5866737135;-5.3583556612;-0.7792583028;-4.6336631573;-0.5743365745;-5.3919894503;2.2525612088;1
0.4872491168;-0.6447262219;0.7518692967;0.3760700361;2.2351747286;0.3257645003;2.7669664928;-0.0817392042;1.2027912488;-0.7214871794;-0.9254504918;-0.4782529012;-2.0287160851;-1.5392323678;-1.999258142;0.4138561695;-1.0492662566;-0.5403202312;4.4987176979;-1.4374840391;1.4141131747;0.0295023177;2.8076242869;9.7942490732;0.7325783373;0.6654724478;-1.3073439052;-0.2594432205;0.9871751847;1.7360672342;-0.3588209697;0.0701185252;-3.1045979274;-0.5230382795;-0.0599562224;-1.246855288;2.8085164682;1.1012568316;-3.9891707214;-0.0965067799;1
-1.1234728981;-0.0127601695;0.8651484426;-1.4946338127;-0.9556301673;-0.7878937813;-0.6612345056;-2.2082231385;0.8979142422;0.6178161852;-0.1436731346;0.0763692553;2.2226311372;1.5065368832;1.8152805049;-0.3107866506;0.3495832235;-0.8571643597;2.127048738;1.3529703196;1.1727912932;1.0224649355;0.0914891669;1.144720846;1.0206983314;-1.4263930407;-0.80294258;0.585292848;1.3077673911;-0.5015870723;-1.2148318057;-1.2492035769;0.9640574255;1.8321473785;-1.9730972414;-0.2027006206;-0.5295427155;-0.2323296273;-2.6339484074;1.7453203096;1
0.718594065;1.7875689668;-0.3874883199;0.5709236984;-1.9216842338;0.9548401931;-1.0363288914;-0.6447741143;0.2567945077;-0.7824951034;-0.3125014065;1.766229616;-0.7389787894;-2.3875434138;-0.74445715;-0.4619244352;1.797909789;0.728919308;1.9216908219;-0.4806065068;-1.832437283;0.1837483007;-1.8111477515;0.876636447;1.1370765222;1.314587944;1.6205182453;0.3649392701;-0.6476760526;2.3803412044;-1.8492174273;-0.4057873335;4.062596338;-0.1261672887;-1.5393839943;0.2610112666;4.5065120782;0.4163811961;-0.7910919179;-1.3029529484;0
0.6363364571;-0.2358027236;-2.3136302844;-1.2189709714;0.0550509101;-0.1830639865;0.5714746094;1.1243638421;-0.652454651;0.7814147414;-0.1454517357;-0.3748310883;2.1454929206;0.1685622473;2.9251988971;0.8141355674;-0.3086116623;-0.7547364858;1.3126157304;-1.6855915391;1.7450965396;1.1796822671;-0.9015095909;0.2805819893;0.0372612187;0.1674083697;-0.3779772025;0.0878321825;0.5873039516;0.4985772218;-0.5207988071;-1.6255621284;-1.1281291439;-0.7703290844;-0.2000200802;0.4622081123;1.0444804076;-0.7873701575;-3.3682011828;1.2260753593;1
0.2288953483;0.0473659619;1.2479724246;0.7422585129;-2.2227925105;1.1959098018;-1.2732794437;-3.846538519;1.9271927052;-0.6003290651;-0.9435699322;0.9155418638;-2.1350828087;-0.5589258784;-1.2604197613;1.1618775328;-0.4192472693;-0.3502381942;-2.1229631248;1.2244380308;-0.7036573847;-1.2661472685;-1.8225967513;2.3479347141;-0.5644150509;0.7978018641;-0.5907065217;1.2214081366;1.7601521353;3.6411372424;1.8064714423;-0.3290760527;-4.6399115836;1.5809854953;-1.420691992;-1.3776158895;5.0940725116;-0.8877009181;1.0635959327;3.9441884201;0
0.023120529;-0.8375333885;-0.0703376504;-1.1266818026;1.5337227851;-1.5313534136;0.2813494377;2.2436746437;-1.3013053969;0.9340888388;0.2068231516;0.3640895949;-3.5416378255;-0.9142685902;0.3162923071;0.2311727878;0.2893540114;0.2341323022;-1.2973896226;1.5669858993;1.1639241517;-0.2951581607;1.158462395;0.8501407074;-0.3291196917;-0.9336116325;-1.1276098761;0.1262549017;-1.4865937943;1.0177302432;1.0756382503;0.2467840411;1.8740581272;-0.4161887098;-1.1312339836;0.1892640316;1.750043097;0.9334375712;-3.0517163452;-3.4437524166;0
-1.5442141105;0.3043837532;0.6844289264;0.2611134857;6.4756124635;0.7349656574;0.3931792625;-2.0074613365;-0.2276357811;-0.8687393186;1.2723991108;-0.3270227724;-11.6984247379;-0.4057012999;-4.3579363112;2.4208867105;0.8951940559;-0.5259233643;-1.0317597412;-0.1270523668;-0.4041139036;1.9283553753;4.85616507;4.2619071916;1.3096947348;0.4601025181;-0.6054146917;1.0993552271;-5.543901734;-2.8925595663;0.9003095982;-0.8758362468;-1.2572012126;1.0604887813;-0.5572725296;-0.65015639;-0.7454951945;1.1678976658;-0.7471930748;1.6241187553;0
0.1400223099;1.4450101033;-1.6421806331;1.6471681117;3.5232191853;1.2764443192;-1.2906014859;2.2616538141;1.3415767714;0.0989087314;1.3346040783;-1.5375848171;2.9296347002;0.1970722574;-0.4480576305;-1.4642438559;0.3443320183;-0.2073927796;3.9250510196;0.1240396769;-0.4950166963;1.6672748227;0.0862104114;5.1039294933;1.2104510804;0.481420117;0.8767586847;-0.8630965785;1.149378881;1.8019968241;-1.6714260066;0.3759564466;-1.757843477;0.7997769756;-0.078468187;-0.5717817117;2.4041121695;-0.7425479566;-0.2551375367;1.0224034776;0
-1.191467443;-0.2750191652;0.0050198897;-0.4693890428;0.0019247351;1.6357286742;4.6328368788;2.3832234463;0.2365289859;2.0209299837;0.5936106049;1.0419024039;-4.6112682937;1.3030977969;0.7205939151;-0.5597274024;0.5907031963;-0.9569248702;1.6317106026;1.1673918822;0.8926472968;-1.2464351989;1.7565949193;-3.0742824386;0.3862683856;-1.8126946492;-0.1210985808;1.2801433157;1.1109679589;-1.1821960209;0.5367142044;-1.1911466051;-1.093215699;-0.6912579947;2.0529713834;0.5086919532;3.2973879239;-0.5046059177;1.0087259823;3.5792879543;1
-0.3814784007;-1.9256625164;0.6421497624;-1.7188531279;4.8678641227;0.9068599492;3.7160225175;1.4356010111;0.0463836757;-0.7320533619;-0.8880445028;-0.1718624009;1.8637331476;0.7582780883;6.9597363076;-1.1796690651;-1.4038802617;-1.7084626364;1.0439739624;1.0048013374;-0.2620111118;1.9886610887;0.6435332244;2.6828967843;-0.6199351845;1.0657770361;0.5284741835;-0.6675427158;-0.3030228755;-4.8497100981;-0.3912365528;0.5322104138;-1.5349299096;-0.6657982948;4.5532803944;0.0390091668;4.0596939765;1.5119035364;-2.8406899847;1.1762619106;1
1.2889409946;-0.853400297;1.0950388817;0.3641390303;4.3644029094;-0.1894222912;-2.569686196;-1.8261816352;0.9935017155;-1.3965183558;1.7198044476;-0.2242147231;1.325402795;-0.2289927849;1.1589260288;0.9905759204;-0.5113234065;1.1041996256;-1.7746419685;-0.7291929465;-1.046634979;3.0435693535;1.1698397037;7.0671855861;0.586051437;0.1711451762;-0.9684076814;-1.1585377759;-1.3006432386;0.2178083313;1.7694927301;-0.3070545293;-2.5055701772;-0.6517532246;1.8727274093;-0.2387927079;1.1136026063;-0.3208253093;-0.659965587;-0.5188609794;1
0.4582816816;-0.7891890246;0.8979074194;0.2038561403;-5.3109926424;-0.5062085721;2.5903921851;-3.592135406;0.3044104027;-0.6030913272;-3.0376339221;-0.6820620863;3.5262512267;1.178353892;1.748275765;-0.2346597955;-0.1122110896;0.4091680214;1.6240430791;-0.3136880271;-0.3671413365;0.7468285039;-5.2662974089;-2.6314769445;-0.0408058097;-0.0074167978;0.4553847453;-1.6475673011;-0.6857292138;2.3050508725;1.3492364933;0.558913933;-0.5414076975;1.9659026589;-0.8830125985;-0.0419109408;-1.6801362696;0.2911542253;-0.6345789397;-1.9308007677;0
0.3209384863;0.2099667091;-0.0337762003;-2.7828104472;2.2317339901;0.6825919619;-0.3216180131;-1.1013972785;0.5300639554;1.3474259348;0.5799438117;1.5410751148;-6.6742645951;-0.340001499;-3.8514013703;-2.9147287333;0.9203900499;1.4457318342;1.2754397525;-0.9339519831;-1.4554559633;-0.0947301346;1.6520544915;3.7808432668;-0.7654895783;0.8612561032;1.423072643;0.0174274147;-2.4912826698;1.1818157529;-0.0958364219;0.7179209685;-1.0706745976;0.6510569506;-2.5186329205;0.3713189855;1.1136239866;0.3963587362;-2.0299505384;1.3988874192;0
0.966420636;-1.5349483553;0.3618321047;-0.2665651952;-2.9918855711;1.9229558827;-0.8750471743;0.4492936793;0.8845387249;-1.4384786755;0.8525518481;-1.3530980133;6.4054977313;1.2938631427;0.4284837273;0.4246390665;-0.3876790793;2.0477511507;2.5925057333;-0.3179021439;0.2526651995;0.8347793167;0.5344428708;1.6376241959;-1.5118360006;-1.7493536518;1.8969336657;0.0980726019;3.9236169107;4.255462361;0.743081275;-1.4083182985;-3.4716631992;-1.0048970523;2.4002316139;-0.4270940458;-1.4059933158;-0.0134072483;1.2392558423;3.3348801015;1
-0.0659550068;1.9402507177;1.6328860654;1.3853950555;5.0938534421;-1.0184768018;-2.2859070283;0.3940032392;-0.1004809543;-0.1031663978;-1.1682801169;-2.1314662401;-3.1503202999;1.1353045106;-0.632049213;-0.218502073;-1.1055184987;1.8786596558;2.5383775111;-0.1923807419;-0.3472377063;1.3833712339;2.9719078523;4.319362064;-0.8626106888;0.2820341021;0.6960101082;-1.9704199589;-3.6131805911;-1.1167289422;-0.659192146;-0.569456172;-0.0767126369;1.3597073167;-0.8690236347;0.1157420172;-1.0178229493;1.439400032;-4.6192676128;3.383479281;1
0.4184006885;-0.1253292479;0.661431801;-1.4299089419;0.9371605619;-0.3133449788;-0.447780048;2.9367953649;-2.2092239682;-0.2911426247;-0.2284349899;-0.0603667933;-4.645610169;-0.1109911678;-2.9646014973;-0.3632865252;-0.4512186334;-1.5384337901;0.6022837139;0.0457061507;1.296747399;-1.7037116637;0.6832756449;1.9655429207;-0.8635422376;1.2838417773;0.9089612856;-0.2620036739;-2.2374641553;0.6709706548;-0.7075248283;0.9946398242;3.5552088772;-0.1850362415;-0.2180748972;-0.0108246389;4.4786906841;-0.5994410226;-1.9725476501;-1.9372578622;0
